"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene9975",7.83292574565591,0.279302751172015,0.305465341568327,0.914351689582894,0.360532078098707,0.554046501328802
"gene9976",5.20520206979801,0.335559351500556,0.462494746831301,0.725541973826904,0.468119604401848,0.649702073138019
"gene9977",820.283086266043,-0.116451667512428,0.128611609462921,-0.905452221605244,0.365225860747233,0.557895885763597
"gene9978",3086.17091410326,0.0954169581686071,0.154325939666559,0.618282048855607,0.536389432873575,0.704269953325147
"gene9979",427.033566816379,0.180556912341495,0.106099044141766,1.70177699339347,0.0887971808710745,0.219265916602281
"gene3926",363.352243345487,-0.00560418711043182,0.07070079943932,-0.0792662481170626,0.936820851903481,0.966628378768813
"gene5273",379.094010854885,-0.0546919560412414,0.066481665041519,-0.82266224841218,0.410700089146684,0.600116356779268
"gene5272",1249.21824758345,-0.0810417328466673,0.114246331779109,-0.709359605552664,0.478101348217673,0.659177812752617
"gene5271",237.421445188846,-0.237507679879342,0.0919531558197638,-2.58292037681532,0.00979679299389829,0.0466957264638118
"gene5270",187.008196156397,0.27386639922717,0.0729398490974165,3.75468831668957,0.000173557315448219,0.00225267741719611
"gene312",200.231268490457,0.146298449940378,0.116607070450457,1.25462760855943,0.209613976218671,0.39137179000369
"gene313",707.864154479404,-0.148321157404756,0.0846485537024596,-1.75219954644596,0.0797395016240767,0.203555967058833
"gene310",1.97086409649712,-0.415654071139332,0.549398861953375,-0.756561580163241,0.449312566226401,0.634344480583215
"gene5274",336.524571236164,0.0555615030805131,0.0827922541419714,0.671095426212659,0.502159740490467,0.6793227801806
"gene224",1078.83834687872,0.240553562151994,0.0706750028975032,3.40365832741257,0.000664898667389776,0.0063103645409035
"gene5279",342.533938654183,-0.23557557485799,0.0837085948108166,-2.81423401492279,0.00488936210442956,0.0277098272592116
"gene5278",91.8647377144047,0.194315777644411,0.105245623502712,1.8463074394671,0.0648475781624114,0.176750233823099
"gene5882",1696.19733561173,-0.220019926842218,0.192397281152465,-1.14357087337353,0.252801646714607,0.442021970326534
"gene318",606.342665899772,0.140985481408811,0.0525375884022909,2.68351642502615,0.00728523965407707,0.0371318910004099
"gene319",1026.35001741021,0.00405742746193793,0.038156426167305,0.106336674303492,0.915315234646375,0.954624342080663
"gene7811",575.30505462695,0.0377783345464812,0.0744478859632573,0.507446706614694,0.611841420895053,0.759600487148682
"gene1394",6.74602090679476,1.28761082099281,0.473062782160253,2.72186033133468,0.00649155718468567,0.0340070155297296
"gene7813",761.132493090958,-0.329829912001217,0.0792120597752469,-4.16388505660708,3.12877668887067e-05,0.000577049638803055
"gene7812",243.071992076091,-0.178110627973843,0.100692202639133,-1.76886216912114,0.0769168788013863,0.199041894178901
"gene7815",2400.74569323116,0.130752812855358,0.055620901555298,2.35078557159603,0.0187338261891474,0.0750331680277269
"gene7814",4878.20559004221,0.201547712377668,0.138179199338727,1.45859661470177,0.144676165912112,0.305759788324593
"gene8377",470.420134235924,-0.0420278836121589,0.0676948604511816,-0.620843049709327,0.534702895149874,0.703284018691183
"gene7816",202.411560202616,-0.05639378774337,0.0952191298553721,-0.592252710448271,0.553681377438407,0.716612167394718
"gene8379",1791.56278872927,0.0136957840883883,0.0567962118970617,0.241139041336255,0.809447354785742,0.893290803438724
"gene8378",464.797910549592,0.0383697427664949,0.0500936239622953,0.765960609984522,0.443699740172535,0.629483612346284
"gene1396",1435.69966842761,0.194649835237507,0.118174097843818,1.64714466866302,0.0995283136212758,0.236394982187087
"gene2189",1192.71306302556,-0.0809214623069938,0.0888364794986379,-0.910903524809699,0.362346208308445,0.555437680911272
"gene10896",1009.28576114035,0.0428113040841569,0.0435616702615061,0.982774623359373,0.325718374036875,0.520881560781764
"gene1397",600.019916140467,-0.706953289844777,0.209888551232642,-3.36823178631208,0.000756519656505652,0.00692873890181883
"gene5886",2000.92054776484,0.240241475569747,0.0878810826713052,2.73371092238706,0.00626249989502629,0.0330873857094327
"gene5887",3893.58368891424,0.166890131830594,0.0958009859988948,1.74205025230658,0.0814996514073024,0.206519654911705
"gene10894",231.273581864913,-0.316945325522717,0.0994515824248768,-3.18693094463458,0.00143791101205923,0.0111844469590172
"gene1391",23.9488186116205,0.0131905161077502,0.332994218628104,0.0396118472029139,0.968402582151091,0.98398649345038
"gene1392",187.614952477774,1.42197185542899,0.398942991056497,3.56434850920245,0.000364761044813811,0.00400724731520995
"gene10892",1604.60353803156,-0.106647844057504,0.0405155195775767,-2.63227141523636,0.00848160756059956,0.0418389593545384
"gene1393",0.478127400241642,1.18112982423488,1.49833638015331,0.788294164034133,0.430524660502815,0.617365049976772
"gene10893",302.908186809235,0.0979930311930447,0.0871614014643203,1.1242709450141,0.260898100424913,0.451617514910663
"gene7912",227.60399109432,-0.571454643294471,0.215060798737139,-2.65717716408623,0.00787980211070319,0.0395611767335304
"gene10890",688.69599008023,-0.0919835609673443,0.0574587898942204,-1.60086143715666,0.109407612403703,0.252175501726723
"gene10891",986.627404348087,-0.000734575948346744,0.0593617191059741,-0.0123745733683245,0.990126770944904,0.995879006683152
"gene4556",107.36131143085,-0.736794616918191,0.199343260621316,-3.69610998948115,0.000218928155539502,0.00270734426447122
"gene9444",6684.21800369825,-0.301229698674937,0.0970063793977535,-3.10525658771172,0.00190114025727054,0.0136591964668956
"gene1569",543.638663376086,-0.404624823456235,0.166009039416942,-2.43736621136632,0.014794687784746,0.0632923249326848
"gene9445",2227.09672971565,-0.0638095352396977,0.0709230681348131,-0.899700716816232,0.368279541824586,0.560645667557099
"gene1568",1170.95116114063,0.0150729725727322,0.0591845108243954,0.254677657427207,0.798972074134098,0.886934625993276
"gene9446",5933.46804416548,-0.88344017085829,0.200171764240829,-4.41341052375106,1.01754783611323e-05,0.000246554367332718
"gene7913",62.796853116649,-0.245362383878351,0.151381840835027,-1.62081781094036,0.105056717522434,0.245307549681488
"gene9447",210.674063728782,-0.0791089808238471,0.0765983291883626,-1.03277684594543,0.301708341688679,0.496403638823771
